Address,Content Type,Status Code,Indexability,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,H1-1,H1-1 Length,H1-2,H1-2 Length,Word Count,Sentence Count,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Response Time,H1-1 Length Length,H1-2 Length Length,Meta Description 1 Length Length,Meta Description 1 Pixel Width Length,Title 1 Length Length,Title 1 Pixel Width Length
https://aspoonfulofsugardesigns.com/diy-transform-old-wooden-chair-part-2/,text/html; charset=UTF-8,200,Indexable,DIY: Transform an Old Wooden Chair (Part 2) - A Spoonful of Sugar,65,587,"Using spray paint, we transformed an old discarded wooden chair into a bright red chair, perfect to use as extra seating and as a photo prop.",141,865,DIY: Transform an Old Wooden Chair (Part 2),43,Need help?,10,1255,247.0,181691,36952,1255,247.0,5.081,1.14,121,75,0,27,23,0,2.451,2,2,3,3,2,3
https://woodworking.stackexchange.com/questions/14511/how-can-i-reinforce-wooden-chair,text/html; charset=utf-8,200,Indexable,furniture - How can I reinforce wooden chair - Woodworking Stack Exchange,73,671,"Explore your math bachelor’s degree options at Northern Arizona University. Read about program details, campus availability, and apply today!",141,0,How can I reinforce wooden chair,32,Subscribe to RSS,16,1038,192.0,144996,36777,1038,192.0,5.406,1.14,112,79,0,32,26,0,0.602,2,2,3,1,2,3
https://sxf.art/products/003000,text/html; charset=utf-8,200,Indexable,"50 x 72"" MILESTONE DRAWING #3000 WOODEN CHAIR
 – SUPER EXTRA FANCY",66,710,"WOODEN CHAIR #003000 READ ABOUT THIS DRAWING HERE W50"" H72"" 'SUMI' INK ON 'STONEHENGE KRAFT' PAPER ARCHIVAL",107,812,"50 x 72"" MILESTONE DRAWING #3000 WOODEN CHAIR",45,Bachelor of Science in Mathematics,34,234,60.0,159247,29559,234,60.0,3.9,1.14,14,5,0,8,5,0,0.831,2,2,3,3,2,3
https://na.finalfantasyxiv.com/lodestone/playguide/db/item/0a404c38a82/,text/html; charset=UTF-8,200,Indexable,"Eorzea Database: Island Wooden Chair | FINAL FANTASY XIV, The Lodestone",71,680,The Eorzea Database Island Wooden Chair page.,45,302,Eorzea Database,15,Ask for info,12,6390,3514.0,456607,32723,6390,3514.0,1.818,1.14,1558,1521,0,28,26,0,1.682,2,2,2,3,2,3
https://www.arper.com/us_EN/0378-20articolo-200378.html,text/html; charset=UTF-8,200,Indexable,Catifa 46: Steel Base Wooden Chair | Arper,42,375,Our approach is relationship-oriented and translates into design focused on aesthetics and usability,100,618,Our Mission,11,Meet Mario Ferruzzi CALS New Dean,33,288,89.0,259301,68371,288,89.0,3.236,1.14,107,78,0,19,17,0,4.96,2,2,3,3,2,3
https://ca.pinterest.com/pin/redo-it-yourself-inspirations-recycled-belts-renewed-rush-seat-chairs--382031980864434456/,text/html; charset=utf-8,200,Indexable,Renewed Rush Seat Chairs with Recycled Belts,44,414,Transform your old rocking chairs into stylish masterpieces with this DIY project. Renewed rush seat chairs using recycled belts for a unique touch. Perfect for adding a touch of Turkey decor to your home.,205,1267,Recycled Belts: Renewed Rush Seat Chairs,40,Choose a Location,17,161,45.0,472848,72913,161,45.0,3.578,0.0,18,17,0,0,0,0,0.694,2,2,3,4,2,3
https://www.woodworkingtalk.com/threads/non-flat-wooden-chair-leg-bottoms.2423/,text/html; charset=utf-8,200,Indexable,Non-flat wooden chair leg bottoms | Woodworking Talk,52,485,"Loaded with veggies, crunchy cashews, warm spices like saffron, herbs like cilantro and mint, this Vegetable Biryani is a delight to the taste buds!",148,0,Non-flat wooden chair leg bottoms,33,Mathematics,11,1429,261.0,455284,68743,1429,261.0,5.475,1.14,218,140,0,14,9,0,1.47,2,2,3,1,2,3
https://hivemodern.com/pages/product4261/cappellini-marc-newson-wooden-chair,text/html; charset=UTF-8,200,Indexable,Wooden Chair by Marc Newson for Cappellini | hive,49,450,Wooden Chair by Marc Newson for Cappellini. Expert service and advice. 20+ years in business.,93,591,wooden chair,12,Advanced Object Oriented Programming (4340701),46,276,55.0,140500,15037,276,55.0,5.018,1.14,332,282,0,9,7,0,1.466,2,2,2,3,2,3
https://beseating.com/en/The-process-of-manufacturing-a-wooden-chair/471,text/html,200,Indexable,The process of manufacturing a wooden restaurant chair,54,503,"BESeating has incredible restaurant furniture including wooden chairs and metal chairs to offer, which are manufactured from commercial grade material using to aforementioned processes.",185,1173,The process of manufacturing a wooden chair,43,Subscribe to our newsletter,27,1238,190.0,83022,17416,1238,190.0,6.516,0.0,86,46,0,8,8,0,1.193,2,2,3,4,2,3
https://www.ikea.com/us/en/cat/chairs-fu002/f/wooden-chairs-ma088/,text/html; charset=utf-8,200,Indexable,Wood Chairs - Affordable & Modern Wooden Dining Chairs - IKEA,61,571,"Discover wooden chairs for any room in your home. They’re a timeless staple that can match many decors. Shop classic styles, modern designs and more.",149,954,Wooden chairs,13,RAISING A CHILD WITH ANXIETY OR OCD?,36,720,202.0,252225,39288,720,202.0,3.564,1.14,182,136,0,0,0,0,1.32,2,2,3,3,2,3
https://www.osbornewood.com/products/table-legs/chair-legs,text/html; charset=UTF-8,200,Indexable,Osborne Wood | Chair Legs,25,240,"Turned wooden chair legs from Osborne are built with durability and style in mind. Heights range from 4"" - 30"". Sanded and unfinished with multiple wood…",153,958,Chair Legs,10,Subscribe to RSS,16,313,46.0,249386,30316,313,46.0,6.804,1.14,266,231,0,6,6,0,2.202,2,2,3,3,2,3
https://www.brpartyrental.com/white-wooden/,text/html; charset=UTF-8,200,Indexable,White Wooden Chair Rental | BR Party Rental | Serving Greater Los Angeles,73,656,BR Party Rental offers a wide selection of Wooden Chairs for rent in the greater Los Angeles Area. We are bound to have the perfect tables and chairs rentals your event / party will need! 100% customer satisfaction guaranteed! Order online or call!,248,1517,White Wooden,12,Trending Songs,14,182,77.0,44335,12720,182,77.0,2.364,0.0,69,62,0,0,0,0,1.516,2,2,3,4,2,3
https://www.yelp.com/biz/the-wooden-chair-stevens-point,text/html; charset=UTF-8,200,Indexable,"THE WOODEN CHAIR - Updated November 2024 - 104 Photos & 128 Reviews - 1059 Main St, Stevens Point, Wisconsin - Breakfast & Brunch - Restaurant Reviews - Phone Number - Menu - Yelp",179,1681,"THE WOODEN CHAIR, 1059 Main St, Stevens Point, WI 54481, 104 Photos, Mon - Closed, Tue - Closed, Wed - 8:00 am - 2:00 pm, Thu - 8:00 am - 2:00 pm, Fri - 8:00 am - 2:00 pm, Sat - 8:00 am - 2:00 pm, Sun - 8:00 am - 2:00 pm",220,1381,The Wooden Chair,16,InkscapeForum.com,17,1925,518.0,1493950,154670,1925,518.0,3.716,1.14,227,188,0,8,6,0,3.343,2,2,3,4,3,4
https://www.maruni.com/en/product/rd_chair_wooden_seat/,text/html; charset=UTF-8,200,Indexable,CHAIR (wooden seat) | Products | Maruni Wood Industry,53,494,How To Make Authentic Chicken Biryani At Home includes layers of rice and the meat gravy its seriously is the most aromatic smell.,130,0,maruni,6,PRODUCTS,8,685,154.0,68427,12272,685,154.0,4.448,1.14,84,56,0,18,9,0,1.767,1,1,3,1,2,3
https://runescape.fandom.com/wiki/Wooden_chair,text/html; charset=UTF-8,200,Indexable,Wooden chair | RuneScape Wiki | Fandom,38,367,"A wooden chair can be built in the chair space hotspot of the parlour in a player-owned house. It requires level 8 Construction, 3 planks and 3 nails to build. When built, it earns the player 96 experience.",206,1238,Wooden chair,12,Get Ready to Jump in 2024,25,188,68.0,171098,45568,188,68.0,2.765,1.14,221,126,0,15,15,0,0.979,2,2,3,4,2,3
https://forums.autodesk.com/t5/fusion-design-validate-document/wooden-chair-scoop/td-p/6460803,text/html;charset=UTF-8,200,Indexable,Solved: Wooden Chair Scoop - Autodesk Community,47,463,Solved: I am looking for suggestions on modeling a chair scoop. I have played around with sculpt but my workflow isn't very good. attached is my file,149,920,The Best Wireless Mouse,23,InkscapeForum.com,17,1491,486.0,972438,178892,1491,486.0,3.068,1.14,227,128,0,8,8,0,1.656,2,2,3,3,2,3
https://www.thewoodenchairstevenspoint.com/menu?menu=all-day-every-day,text/html; charset=UTF-8,200,Indexable,"All-Day Breakfast, Lunch, & Brunch | The Wooden Chair",53,483,"UF/IFAS Extension bring the power of UF’s research and education to every county in Florida. We support farmers and growers, home and business owners, youth and families through science-based programs, information and accessible expertise.",239,0,OUR MENU,8,RAISING A CHILD WITH ANXIETY OR OCD?,36,1442,457.0,2633251,283896,1442,457.0,3.155,0.0,33,7,0,5,5,0,5.622,1,2,3,1,2,3
https://www.instructables.com/Wooden-Chair-Mat/,text/html; charset=utf-8,200,Indexable,Wooden Chair Mat : 6 Steps (with Pictures) - Instructables,58,510,"Wooden Chair Mat: This is a long-lasting floor mat I made for my rolling office chair. It won't dent like the cheap plastic floor mats, and it's relatively cheap to make. 
This instructable shows you how I made it.",214,1275,Wooden Chair Mat,16,RAISING A CHILD WITH ANXIETY OR OCD?,36,1000,127.0,96656,31288,1000,127.0,7.874,1.14,26,21,0,6,6,0,1.892,2,2,3,4,2,3
https://www.fourgenerationsoneroof.com/our-recycled-diy-planter/,text/html; charset=UTF-8,200,Indexable,DIY Wooden Chair Planter Idea | Four Generations One Roof,57,525,Transform an old wooden chair into a stunning planter with our DIY guide. Repurpose and revitalize unique planters for flowers or herbs,135,839,My DIY Wooden Chair Planter Idea,32,Need help?,10,985,177.0,297105,51164,985,177.0,5.565,1.14,120,64,0,18,14,0,2.277,2,2,3,3,2,3
https://www.communityplaythings.com/products/classroom/chairs-and-seating/classroom-chairs/woodcrest-chair,text/html; charset=utf-8,200,Indexable,Woodcrest Chair,15,148,Find the right sized chair for good seating habits.,51,304,Woodcrest Chair,15,Mizzou Engineering,18,564,172.0,182014,31775,564,172.0,3.279,1.14,284,147,0,6,6,0,2.478,2,2,2,3,2,3
https://rnbtheme.com/forty-second/product/comfy-light-wooden-chair/,text/html; charset=UTF-8,200,Indexable,Comfy light wooden chair – Furniture shop layout,48,437,"Explore your math bachelor’s degree options at Northern Arizona University. Read about program details, campus availability, and apply today!",141,0,Comfy light wooden chair,24,InkscapeForum.com,17,442,129.0,144340,24101,442,129.0,3.426,1.14,71,27,0,16,11,0,2.126,2,2,3,1,2,3
https://trolldge-conventions.fandom.com/wiki/Wooden_Chair,text/html; charset=UTF-8,200,Indexable,Wooden Chair | Trolldge Conventions Wiki | Fandom,49,458,"The Wooden Chair (also referred to as ""Chair"" in the Item Tutorial) is an oversized Wooden Chair being bigger than the starter Troll This Item its Unobtainable and it was found by a chair chest (deleted out of existence for some reason) Its like a normal chest but it has a chair logo It gives...",296,1779,Wooden Chair,12,RAISING A CHILD WITH ANXIETY OR OCD?,36,178,39.0,148437,41867,178,39.0,4.564,1.14,123,64,0,14,14,0,1.036,2,2,3,4,2,3
https://nordisk.eu/products/moesgaard-wooden-chair-onesize-neutral,text/html; charset=utf-8,200,Indexable,Moesgaard Wooden Chair | Shop Online at Nordisk.eu,50,473,Nordisk offers a wide range of premium gear and high quality outdoor equipment. Browse the selection and start packing for your next big adventure,146,919,Moesgaard wooden chair Neutral,30,Meet Mario Ferruzzi CALS New Dean,33,462,139.0,347351,80402,462,139.0,3.324,1.14,162,80,0,6,6,0,1.029,2,2,3,3,2,3
https://www.quora.com/How-can-I-stop-the-dragging-sound-from-wooden-chair-and-tiles,text/html; charset=utf-8,200,Indexable,How to stop the dragging sound from wooden chair and tiles - Quora,66,603,"I’ve brought those cloth wrap for chair legs but because the chairs legs are in and angle because it’s meant for laying back abit so the sharp angle is on the floor and keeps making noise, also I’m short so no I’m not lazy, my feet just don’t touc...",250,1499,Running name normalization on email headers,43,Subscribe to RSS,16,11,3.0,458700,69004,11,3.0,3.667,0.0,0,0,0,0,0,0,0.288,2,2,3,4,2,3
https://gagosianshop.com/products/keith-haring-childs-wooden-chair,text/html; charset=utf-8,200,Indexable,Keith Haring: Child’s Wooden Chair (Red) | Gagosian Shop,56,508,"This brightly colored chair, sized for a toddler, features Keith Haring’s signature cartoon-like figure with arms outstretched.",127,756,Keith Haring: Child’s Wooden Chair (Red),40,Contact to Buy,14,278,80.0,117055,22111,278,80.0,3.475,1.14,49,28,0,5,4,0,0.826,2,2,3,3,2,3
https://chairs-zampoukas.com/cheap-professional-wooden-chair-syros-traditional-coffee-shops-cafe-tavern-bistro-pub-cafeteria-restaurant-coffee-bars-18e-2/,text/html; charset=UTF-8,200,Indexable,"Cheap Professional Wooden Chair Syros for traditional Coffee shops, Cafe, Tavern, bistro, pub, Cafeteria, Restaurant, coffee bars, from 25€ | Chairs-Zampoukas.com",162,1443,"The staff at Falcon Skydiving are professional, full-time tandem instructors. Skydiving is their full-time occupation.  We do this with safety being our number one concern.",172,0,"Cheap Professional Wooden Chair Syros for traditional Coffee shops, Cafe, Tavern, bistro, pub, Cafeteria, Restaurant, coffee bars, from 25€",139,Updated US and Canadian Normalization Factors for TRACI 2.1,59,396,70.0,40696,9693,396,70.0,5.657,1.14,59,43,0,7,7,0,1.95,3,2,3,1,3,4
https://www.artic.edu/artworks/16643/child-playing-annette-roussel-in-front-of-a-wooden-chair,text/html; charset=UTF-8,200,Indexable,Child Playing: Annette Roussel in Front of a Wooden Chair | The Art Institute of Chicago,88,768,"Édouard Jean Vuillard, c. 1900",30,189,Child Playing: Annette Roussel in Front of a Wooden Chair,57,Need help?,10,1076,254.0,195150,29100,1076,254.0,4.236,1.14,182,71,0,13,7,0,2.571,2,2,2,3,2,3
https://growtopia.fandom.com/wiki/Wooden_Chair,text/html; charset=UTF-8,200,Indexable,Wooden Chair | Growtopia Wiki | Fandom,38,360,"The Wooden Chair is a splicable non-solid seat foreground block which was added as part of Growtopia's launch. When a player stands in front of a seat such as the Wooden Chair for a few seconds, the player will automatically be seen ""sitting"" on it.",249,1538,Wooden Chair,12,Working with Normalization Rules,32,388,97.0,179923,46749,388,97.0,4.0,1.14,164,91,0,14,14,0,0.715,2,2,3,4,2,3
https://open.spotify.com/track/6C2K6fHfNE52HxyJVPv5dt,text/html; charset=utf-8,200,Indexable,Wooden Chair - song by Angus Stone | Spotify,44,404,Listen to Wooden Chair on Spotify. Song · Angus Stone · 2012,60,383,842ARL – Super Shield Silver Conductive Paint,45,Mathematics,11,0,,11285,3679,0,,,0.0,0,0,0,0,0,0,0.913,2,2,2,3,2,3
https://thefullheartedhome.com/how-to-paint-wooden-chairs-the-easy-way/,text/html; charset=UTF-8,200,Indexable,How to Paint Wooden Chairs (The Easy Way!) - Full Hearted Home,62,580,"Looking for how to paint wooden chairs the easy AND right way? Sharing how we used a paint sprayer for a smooth, flawless finish in our chair makeover!",151,949,How to Paint Wooden Chairs (The Easy Way!),42,Updated US and Canadian Normalization Factors for TRACI 2.1,59,1260,179.0,444055,51016,1260,179.0,7.039,1.14,78,30,0,16,11,0,1.306,2,2,3,3,2,3
https://professionals.muuto.com/product/visu-wide-chair-wood-base-p2897/p2897/,text/html; charset=utf-8,200,Indexable,Visu Wide Chair - Wood Base | A breath of leisurely design,58,508,"The oversized silhouette and sturdy wooden legs of the Visu Wide Chair makes it stand out in your conference room, dining room.",127,803,Related Products,16,Need help?,10,882,263.0,195149,32673,882,263.0,3.354,1.14,129,109,0,7,7,0,2.79,2,2,3,3,2,3
https://thevixensden.com/natural-hemp-oil-and-faux-rattan-restore-an-old-wood-chair/,text/html; charset=UTF-8,200,Indexable,Natural Hemp Oil and Faux Rattan Restore an Old Wood Chair - The Vixen's Den Studio,83,759,Do you have an old ladderback chair with a missing seat? Give it a new lease on life with a woven faux rattan seat and natural hemp oil!,136,830,Natural Hemp Oil and Faux Rattan Restore an Old Wood Chair,58,Get the best deal of the year. Over 50% off.,44,2745,405.0,408028,75545,2745,405.0,6.778,1.14,100,43,0,38,22,0,2.494,2,2,3,3,2,3
https://st.network/religion/trusting-faith.html,text/html; charset=UTF-8,200,Indexable,Trusting faith: Faith is like a wooden chair,44,367,An ordinary wooden chair is a metaphor that’s often used to talk about the key dynamics of faith. But it’s worth exploring further.,131,794,Trusting faith,14,See why the Hyundai PALISADE is better than the Honda Pilot ⁠ Claim based on comparison of specifications on manufacturer websites.,131,1286,230.0,158355,25710,1286,230.0,5.591,1.14,122,53,0,11,5,0,1.12,2,3,3,3,2,3
http://www.bay12forums.com/smf/index.php?topic=67835.0,text/html; charset=ISO-8859-1,200,Indexable,"Carpenters: ""Construct wooden Chair"" Masonry: ""Construct rock Throne""",69,639,"Carpenters: ""Construct wooden Chair"" Masonry: ""Construct rock Throne""",69,450,Bay 12 Games Forum,18,GUIDELINES,10,1275,356.0,52118,8696,1275,356.0,3.581,1.14,91,55,0,5,5,0,2.6,2,2,2,3,2,3
https://site.inventables.com/projects/collapsible-wooden-chair,text/html; charset=utf-8,200,Indexable,Collapsible Wooden Chair | Inventables,38,344,The X-Carve Pro CNC Solution for Cabinet & Furniture Makers. Combining Hardware and Easy-to-Use Software - No Experience Needed for Professional Results.,153,989,Collapsible Wooden Chair,24,Get the best deal of the year. Over 50% off.,44,488,105.0,46087,12215,488,105.0,4.648,1.14,82,43,0,18,9,0,1.372,2,2,3,3,2,3
